http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P402c	9407
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P94c	http://commons.wikimedia.org/wiki/File:Coat_of_arms_of_Andorra.svg
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P421c	http://www.wikidata.org/entity/Q6655
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P421c	http://www.wikidata.org/entity/Q25989
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P373c	Andorra
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P38c	http://www.wikidata.org/entity/Q4916
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P6c	http://www.wikidata.org/entity/Q24801
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P35c	http://www.wikidata.org/entity/Q57473
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P35c	http://www.wikidata.org/entity/Q157
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P610c	http://www.wikidata.org/entity/Q62467
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P625c	http://www.wikidata.org/entity/VC6fa3cc3959d38f77244e17c1967ee280
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P150c	http://www.wikidata.org/entity/Q2522163
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P150c	http://www.wikidata.org/entity/Q24260
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P150c	http://www.wikidata.org/entity/Q24269
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P150c	http://www.wikidata.org/entity/Q24286
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P150c	http://www.wikidata.org/entity/Q24276
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P150c	http://www.wikidata.org/entity/Q24272
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P150c	http://www.wikidata.org/entity/Q24282
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P463c	http://www.wikidata.org/entity/Q8908
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P474c	+376
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P832c	http://www.wikidata.org/entity/Q196627
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P832c	http://www.wikidata.org/entity/Q14830607
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P832c	http://www.wikidata.org/entity/Q14830608
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P832c	http://www.wikidata.org/entity/Q19809
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P47c	http://www.wikidata.org/entity/Q458
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P47c	http://www.wikidata.org/entity/Q3184
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P47c	http://www.wikidata.org/entity/Q12709
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P47c	http://www.wikidata.org/entity/Q17005
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P122c	http://www.wikidata.org/entity/Q683337
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P122c	http://www.wikidata.org/entity/Q3330103
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P910c	http://www.wikidata.org/entity/Q7130777
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P948c	http://commons.wikimedia.org/wiki/File:Andorra_banner.jpg
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P237c	http://www.wikidata.org/entity/Q170553
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P349c	00560251
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P214c	238145807
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P984c	AND
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P998c	Regional/Europe/Andorra/
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P982c	e01da61e-99a8-3c76-a27d-774c3f4982f0
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P646c	/m/0hg5
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P646-freebase	http://rdf.freebase.com/ns/m.0hg5
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P901c	AN
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P571c	1278^^http://www.w3.org/2001/XMLSchema#gYear
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1245c	5757
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1296c	0003858
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P227c	4001937-8
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1566c	3041565
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1464c	http://www.wikidata.org/entity/Q8043529
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1465c	http://www.wikidata.org/entity/Q15078828
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1740c	http://www.wikidata.org/entity/Q19363033
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1792c	http://www.wikidata.org/entity/Q6994193
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1906c	http://www.wikidata.org/entity/Q683337
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P530c	http://www.wikidata.org/entity/Q38
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P530c	http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P530c	http://www.wikidata.org/entity/Q183
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2082c	020
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2184c	http://www.wikidata.org/entity/Q719335
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1943c	http://commons.wikimedia.org/wiki/File:Andorra_location_map.svg
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1944c	http://commons.wikimedia.org/wiki/File:Andorra_relief_location_map.jpg
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P856c	http://www.andorra.ad
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P935c	Andorra
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2258c	213
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1622c	http://www.wikidata.org/entity/Q14565199
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2633c	http://www.wikidata.org/entity/Q853007
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P244c	n80113598
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P1417c	place/Andorra
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2855c	4.5^^http://www.w3.org/2001/XMLSchema#decimal
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2852c	http://www.wikidata.org/entity/Q1061257
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2852c	http://www.wikidata.org/entity/Q11185210
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2853c	http://www.wikidata.org/entity/Q1123613
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2853c	http://www.wikidata.org/entity/Q1378312
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2927c	0^^http://www.w3.org/2001/XMLSchema#decimal
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P2046c	468^^http://www.w3.org/2001/XMLSchema#decimal
http://www.wikidata.org/entity/Q228	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q12431	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q12837	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24272	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24272	http://www.wikidata.org/entity/P131c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24286	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24286	http://www.wikidata.org/entity/P131c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24411	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24456	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24551	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24566	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24650	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24656	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24668	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24863	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q24866	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q45331	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q57473	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q72546	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q81526	http://www.wikidata.org/entity/P1001c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q132183	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q140240	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q140442	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q141109	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q141155	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q141766	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q141790	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q161836	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q189097	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q205701	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q330398	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q359660	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q374197	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q457502	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q492753	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q526835	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q541065	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q610972	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q631539	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q647795	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q654625	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q663623	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q691901	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q716863	http://www.wikidata.org/entity/P551c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q720264	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q738592	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q746899	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q757407	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q857795	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q879315	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q924122	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q933019	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q952221	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q969677	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q982434	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1001327	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1046548	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1086903	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1086903	http://www.wikidata.org/entity/P19c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1114870	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1120573	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1140326	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1140326	http://www.wikidata.org/entity/P19c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1354559	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1373075	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1377919	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1400642	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1440841	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1502230	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1502230	http://www.wikidata.org/entity/P19c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1606478	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1606478	http://www.wikidata.org/entity/P19c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1618386	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1703725	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1703726	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1706304	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1753650	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1753650	http://www.wikidata.org/entity/P19c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1807861	http://www.wikidata.org/entity/P915c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1848939	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1873999	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1873999	http://www.wikidata.org/entity/P19c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1882260	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1934240	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q1936444	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2009420	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2064123	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2064123	http://www.wikidata.org/entity/P19c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2107584	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2203105	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2296257	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2304373	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2395411	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2477261	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2495767	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2512559	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2522105	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2597802	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2599402	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2618666	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2621754	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2632022	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2632042	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2653360	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2743725	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2745315	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2857076	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2874750	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2897339	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q2912611	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3061244	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3179546	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3183735	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3197292	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3212119	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3308054	http://www.wikidata.org/entity/P19c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3308054	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3347391	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3382368	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3434715	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3479635	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3564462	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3603436	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3649130	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3653521	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3764466	http://www.wikidata.org/entity/P20c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3775060	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3780675	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3808579	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3819245	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3819319	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3819483	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3825778	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q3949356	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q4135506	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q4212873	http://www.wikidata.org/entity/P27c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q4401235	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q4411758	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q4699394	http://www.wikidata.org/entity/P17c	http://www.wikidata.org/entity/Q228
http://www.wikidata.org/entity/Q4847703	http://www.wikidata.org/entity/P183c	http://www.wikidata.org/entity/Q228
